region,town_township,quarter_village_tract,postal_code
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ေအာက္စီဒီး (အေနာက္) ေက်းရြာအုပ္စု",0801207
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ေအာက္စီဒီး (အေရွ႕) ေက်းရြာအုပ္စု",0801208
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","အိုးဘို ေက်းရြာအုပ္စု",0801209
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","စိုင္ဒီ ေက်းရြာအုပ္စု",0801210
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","မုကၠလ ေက်းရြာအုပ္စု",0801211
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ဘုရားကေလး ေက်းရြာအုပ္စု",0801212
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ဘုရားႀကီး ေက်းရြာအုပ္စု",0801213
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","တတ္ခေလး ေက်းရြာအုပ္စု",0801214
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","မယင္း ေက်းရြာအုပ္စု",0801215
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","အဝိုင္း ေက်းရြာအုပ္စု",0801216
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ဝမ္းဘဲအင္း ေက်းရြာအုပ္စု",0801217
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ရြာသစ္ ေက်းရြာအုပ္စု",0801218
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ပ်ဥ္ပုံႀကီး ေက်းရြာအုပ္စု",0801219
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","သေျပရိုး ေက်းရြာအုပ္စု",0801220
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ဝဂၤေဘာ္ ေက်းရြာအုပ္စု",0801221
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ေရႊတန္ ေက်းရြာအုပ္စု",0801222
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","လက္ပန္ခုံ ေက်းရြာအုပ္စု",0801223
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ခုန္တိုင္း ေက်းရြာအုပ္စု",0801224
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ေပပင္ေခ်ာင္ ေက်းရြာအုပ္စု",0801225
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ရွမ္းရြာႀကီး ေက်းရြာအုပ္စု",0801226
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","အုပ္ဖို ေက်းရြာအုပ္စု",0801227
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","အထက္ဇိုင္းဂနိုင္းႀကီး ေက်းရြာအုပ္စု",0801228
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ေဘာနတ္ႀကီး ေက်းရြာအုပ္စု",0801229
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","စစ္ပင္ဆိတ္ ေက်းရြာအုပ္စု",0801230
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","က်ိဳက္ေဒးယုံ ေက်းရြာအုပ္စု",0801231
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ေပါက္ေတာ ေက်းရြာအုပ္စု",0801232
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","အင္းတေကာ္ ေက်းရြာအုပ္စု",0801233
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ေက်ာက္တန္း ေက်းရြာအုပ္စု",0801234
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","တာဝဘူတာ ေက်းရြာအုပ္စု",0801235
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ကင္းပိုင္ျခဳံ ေက်းရြာအုပ္စု",0801236
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ေဂြ႕တန္းရွည္ ေက်းရြာအုပ္စု",0801237
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ထုံးႀကီး ေက်းရြာအုပ္စု",0801238
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ကမ္းနီ ေက်းရြာအုပ္စု",0801239
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ေကာ့ခ်ဲ ေက်းရြာအုပ္စု",0801240
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ေညာင္အင္း ေက်းရြာအုပ္စု",0801241
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ငွက္ေပ်ာေတာ ေက်းရြာအုပ္စု",0801242
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ဘူးလယ္အင္း ေက်းရြာအုပ္စု",0801243
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ထန္းပင္ေခ်ာင္ ေက်းရြာအုပ္စု",0801244
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","လက္ပန္ဝင္း ေက်းရြာအုပ္စု",0801245
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ကြမ္ေပါင္ ေက်းရြာအုပ္စု",0801246
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","သာယာကုန္း ေက်းရြာအုပ္စု",0801247
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","လသာကုန္း ေက်းရြာအုပ္စု",0801248
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ဘုရားငုတ္တို ေက်းရြာအုပ္စု",0801249
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ပ်ဥ္းမငူ ေက်းရြာအုပ္စု",0801250
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ေမွာ္လုံ ေက်းရြာအုပ္စု",0801251
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ေဇာင္းတူ ေက်းရြာအုပ္စု",0801252
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ဇီးေတာ ေက်းရြာအုပ္စု",0801253
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","တမာပင္ ေက်းရြာအုပ္စု",0801254
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ထန္းေတာႀကီး ေက်းရြာအုပ္စု",0801255
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ေအာက္ကမၻာ ေက်းရြာအုပ္စု",0801256
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ကမ္းျမင့္ ေက်းရြာအုပ္စု",0801257
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","အဆိပ္ေတာင္ ေက်းရြာအုပ္စု",0801258
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ဝါးျပန္ကုန္း ေက်းရြာအုပ္စု",0801259
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","သံစို႔ပင္ ေက်းရြာအုပ္စု",0801260
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","သရက္ကုန္း ေက်းရြာအုပ္စု",0801261
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ဝါးမရမ္း ေက်းရြာအုပ္စု",0801262
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","အလိုင္နီ ေက်းရြာအုပ္စု",0801263
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ေလးအိမ္စု ေက်းရြာအုပ္စု",0801264
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","ေလွာ္ကား ေက်းရြာအုပ္စု",0801265
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","သာယာေအး ေက်းရြာအုပ္စု",0801266
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","လသာေအး ေက်းရြာအုပ္စု",0801267
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ပဲခူး ၿမိဳ႕နယ္","သူေဌးကုန္း ေက်းရြာအုပ္စု",0801268
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ေက်ာက္တံခါး ၿမိဳ႕နယ္","ကြင္းေနာက္ ရပ္ကြက္",0802001
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ေက်ာက္တံခါး ၿမိဳ႕နယ္","စာတိုက္ ရပ္ကြက္",0802002
"ပဲခူးတိုင္းေဒသႀကီး (အေရွ႕)","ေက်ာက္တံခါး ၿမိဳ႕နယ္","ေဈးပိုင္း ရပ္ကြက္",0802003
